id,produto,ano,valor,categoria,product_id
13,Suco de uva orgânico,1983,0,SUCO,fd43da24-f621-4402-ba14-9b0ff73e03ab
14,Suco de uva reconstituído,1983,0,SUCO,68c07eb2-6b8d-461d-a86d-6730f2dfcc86
16,Espumante,1983,0,DERIVADOS,0e4ff62e-2370-442e-a915-83e1c20f68e2
17,Espumante moscatel,1983,0,DERIVADOS,4d027a3a-6355-4a55-bb83-31a6e8d05f0f
18,Base espumante,1983,0,DERIVADOS,d9719222-d3f5-4f07-9c12-97ab7d0483f1
19,Base espumante moscatel,1983,0,DERIVADOS,8a845c4b-9fff-47a2-a9b8-9792db582c53
20,Base Champenoise champanha,1983,0,DERIVADOS,9072be13-b932-480d-9a5c-b8e8f9aecb35
21,Base Charmat champanha,1983,0,DERIVADOS,3810b7cb-bcce-4402-9e01-0349a43b05f7
22,Bebida de uva,1983,0,DERIVADOS,6c6231a5-6e7a-4271-b661-a7d22b3a762b
23,Polpa de uva,1983,0,DERIVADOS,af59fa28-3e10-462d-9ad1-d3b28a57b775
24,Mosto simples,1983,27314628,DERIVADOS,25c4dc1d-ce6b-4178-9644-a951af2f3ccb
25,Mosto concentrado,1983,0,DERIVADOS,a35969f0-0185-46fb-8f46-0a8e042b7fbe
26,Mosto de uva com bagaço,1983,0,DERIVADOS,127c2b22-ab80-451a-931b-1b1135fd0bc7
27,Mosto dessulfitado,1983,0,DERIVADOS,99f9fa1b-c15e-47d8-9e9a-d4b587cf406b
28,Mistelas,1983,0,DERIVADOS,1b50789b-222e-44fc-b075-be5a63e45485
29,Néctar de uva,1983,0,DERIVADOS,7a27bf8c-0d51-4a59-940c-fdba9c9a7959
30,Licorosos,1983,0,DERIVADOS,305cb1ba-e7c4-4e96-b2d6-bb4fc7fd1226
31,Compostos,1983,0,DERIVADOS,721adfdc-194e-448b-b415-6129f016a790
32,Jeropiga,1983,0,DERIVADOS,bfc2eedf-07f7-4b86-a78d-d46365e477bb
33,Filtrado,1983,0,DERIVADOS,fbd39b3f-4208-41e2-bce5-3e63d8a7b642
34,Frisante,1983,0,DERIVADOS,5c73cdcc-37de-4a85-8341-716fd022b2b4
35,Vinho leve,1983,0,DERIVADOS,fae4b75d-9eed-41b4-b4f9-1e2eaa369dbf
36,Vinho licoroso,1983,0,DERIVADOS,884e2905-4513-4a65-998d-3d5dc6e76ebd
37,Brandy,1983,0,DERIVADOS,536d436a-81d5-49a5-97fd-e0f6af09ea3d
38,Destilado,1983,0,DERIVADOS,4f9c6ce7-7472-4e96-b9d0-5180aee86290
39,Bagaceira,1983,0,DERIVADOS,9abb7bd9-6652-4677-979d-ba81a99eb4ca
40,Licor de bagaceira,1983,0,DERIVADOS,b19cfc32-dcae-45cf-adf3-a2b8f6eb2463
41,Vinagre,1983,0,DERIVADOS,ba3c24e2-08f7-47ba-bfb8-f9f08d8b10f6
42,Borra líquida,1983,0,DERIVADOS,f1854c54-0a30-400d-912c-bc65cf87f41d
43,Borra seca,1983,0,DERIVADOS,a77af244-0950-4529-9731-e78a38165123
44,Vinho Composto,1983,0,DERIVADOS,077839b2-a2f9-456f-920d-bba1e9cbfb93
45,Pisco,1983,0,DERIVADOS,98abed8d-2fa5-4db5-a191-a6dabeb72d3d
46,Vinho orgânico,1983,0,DERIVADOS,9d119304-5a07-4209-95bd-d43df1bdcc92
47,Espumante orgânico,1983,0,DERIVADOS,ae647a7a-9290-47cf-83aa-c88adb505530
48,Destilado alcoólico simples de bagaceira ,1983,0,DERIVADOS,1708e534-6ac1-4b02-8fb9-291056bdc415
49,Vinho acidificado ,1983,0,DERIVADOS,13e4b137-f275-423a-b4fb-26871691e0e3
50,Mosto parcialmente fermentado ,1983,0,DERIVADOS,4a505141-d1de-4b8f-96c1-98100bb68ef6
51,Outros derivados,1983,0,DERIVADOS,d02755b9-abd1-4b28-914d-9f417e31d228
2,Tinto,1984,119615028,VINHO DE MESA,2baa46c6-d3e3-40a4-8bc4-5be890ce9c59
3,Branco,1984,19502230,VINHO DE MESA,6ff87fe9-84fc-4ced-9148-2dbb34ee5a1d
4,Rosado,1984,38563073,VINHO DE MESA,801838f2-5f36-4e87-be68-1ad1500cb8ff
6,Tinto,1984,15777602,VINHO FINO DE MESA (VINÍFERA),18a491c6-c77c-44ea-897b-3a01153e0e7e
7,Branco,1984,30395959,VINHO FINO DE MESA (VINÍFERA),b54ded73-b54a-4fae-a2f3-2d57853cd5ea
8,Rosado,1984,2115718,VINHO FINO DE MESA (VINÍFERA),095de6a7-e56a-4165-9702-67832b611618
10,Suco de uva integral,1984,0,SUCO,d1f360ce-b915-478a-a104-553e9b040a03
11,Suco de uva concentrado,1984,0,SUCO,3eb94c4e-9a55-4d73-99af-8b95c5f3a403
12,Suco de uva adoçado,1984,0,SUCO,cb844640-ebc3-43b8-adb0-36f438ebca79
13,Suco de uva orgânico,1984,0,SUCO,bdd9afb1-d04b-45f3-8da4-a5961d366306
14,Suco de uva reconstituído,1984,0,SUCO,a77d64de-ed84-45f8-bbed-e40dd41c71a1
16,Espumante,1984,0,DERIVADOS,341b6e74-6b29-4e46-a5c5-0150000751f8
17,Espumante moscatel,1984,0,DERIVADOS,d01cb1fe-90e8-456a-89f7-ff39b0d68b1d
18,Base espumante,1984,0,DERIVADOS,08fc9493-6d6c-4040-9211-0cf303b9c5d2
19,Base espumante moscatel,1984,0,DERIVADOS,aee42476-417f-448f-9022-f8bc9231ef27
20,Base Champenoise champanha,1984,0,DERIVADOS,b5d06218-523a-4c16-bf5b-25b48e01a700
21,Base Charmat champanha,1984,0,DERIVADOS,180a213b-66e1-44df-905f-b379b4a4e8cf
22,Bebida de uva,1984,0,DERIVADOS,355925eb-1e4f-4530-b5e4-3b8fb83800d4
23,Polpa de uva,1984,0,DERIVADOS,14e870ce-8362-4d0e-a812-fd282c6221c7
24,Mosto simples,1984,17331744,DERIVADOS,6d176ba7-d130-4002-a480-adc1b383a936
25,Mosto concentrado,1984,0,DERIVADOS,d43dcee3-cf4b-461e-9fc6-6a77eb481949
26,Mosto de uva com bagaço,1984,0,DERIVADOS,94c53171-ce8e-4897-8e8a-178cd089b03d
27,Mosto dessulfitado,1984,0,DERIVADOS,c763abd7-9d70-4f28-bd4c-1d143dbfe8df
28,Mistelas,1984,0,DERIVADOS,f3f8b287-e94d-4126-9e5d-05151f36bcd6
29,Néctar de uva,1984,0,DERIVADOS,232c662a-17c9-411b-a470-b4af8614b5fe
30,Licorosos,1984,0,DERIVADOS,94ae228e-cf67-4a98-986a-9339f1bc0196
31,Compostos,1984,0,DERIVADOS,e0dd9a25-27d7-470b-b776-620a9217d1fb
32,Jeropiga,1984,0,DERIVADOS,95c2cb7a-2164-4e54-97ec-c3c69a1ed174
33,Filtrado,1984,0,DERIVADOS,959d20e6-6d86-469e-a27a-df94b11ad162
34,Frisante,1984,0,DERIVADOS,317319f7-8e19-4cb6-aa41-c4e4acd35237
35,Vinho leve,1984,0,DERIVADOS,b29b79e9-11f0-4a38-b7a1-9020baa5aa5f
36,Vinho licoroso,1984,0,DERIVADOS,62f7f9de-a2c4-446f-b206-86ccb93b3314
37,Brandy,1984,0,DERIVADOS,3a8f2546-184c-424c-8981-b367a2994c77
38,Destilado,1984,0,DERIVADOS,a630860c-b0a1-40e2-991b-4da69dafb1a1
39,Bagaceira,1984,0,DERIVADOS,2f6de65c-f1aa-4c94-89d8-94258de05408
40,Licor de bagaceira,1984,0,DERIVADOS,eee62f08-9548-45a1-b8f2-3e86c65d8518
41,Vinagre,1984,0,DERIVADOS,128a68ff-ff3d-40f8-ac7c-f73476ce6849
42,Borra líquida,1984,0,DERIVADOS,17a77917-fdae-4a7f-a11d-7bdc718e6aaf
43,Borra seca,1984,0,DERIVADOS,bf861e6b-4fb2-47ed-9ba7-7cec5c456cae
44,Vinho Composto,1984,0,DERIVADOS,13992286-b4ba-4de0-9ffe-0d2f377bb2f8
45,Pisco,1984,0,DERIVADOS,1d92214f-cfc6-43ac-b086-6266761f5c82
46,Vinho orgânico,1984,0,DERIVADOS,672c1076-9682-4ec4-9911-32ddd7a691a4
47,Espumante orgânico,1984,0,DERIVADOS,f155a6b1-e54e-4ae7-8d69-4e8db77044c0
48,Destilado alcoólico simples de bagaceira ,1984,0,DERIVADOS,67d5e7e5-2550-4791-a092-c9e60fb540f8
49,Vinho acidificado ,1984,0,DERIVADOS,95e80629-80a6-4f9d-a41f-dab891374d51
50,Mosto parcialmente fermentado ,1984,0,DERIVADOS,651c4684-3c26-4c7d-b5a9-f5784957055b
51,Outros derivados,1984,0,DERIVADOS,e9ea5ec8-07ed-45a5-b3af-0597746794e8
2,Tinto,1985,216732390,VINHO DE MESA,6f2f7de3-7fc1-4f14-b28d-b41b68eec41a
3,Branco,1985,23010666,VINHO DE MESA,cec1717e-66a8-4d9b-9c44-00891c351bf3
4,Rosado,1985,35595899,VINHO DE MESA,703f0405-3eef-4cab-8a7c-e99a32454806
6,Tinto,1985,19347979,VINHO FINO DE MESA (VINÍFERA),bff7dc79-2fac-456c-9e05-0b14b82a53f6
7,Branco,1985,44679484,VINHO FINO DE MESA (VINÍFERA),3fa26e2f-a598-4fd4-b6ef-5ad6f50cd21e
8,Rosado,1985,3007930,VINHO FINO DE MESA (VINÍFERA),a7d0669d-eec5-4444-933c-76f581d17a8d
10,Suco de uva integral,1985,3544706,SUCO,76b63143-b1e8-4975-ab01-cf232ea18c11
11,Suco de uva concentrado,1985,3086961,SUCO,fec57111-d07b-4981-ad32-fbd634b23e86
12,Suco de uva adoçado,1985,0,SUCO,c59ca01b-1910-43c3-95dd-32115b05b288
13,Suco de uva orgânico,1985,0,SUCO,5972a296-3c8a-44ff-9352-ec5e67689515
14,Suco de uva reconstituído,1985,0,SUCO,e135df32-2789-4dd4-8029-8f6488c40a90
16,Espumante,1985,0,DERIVADOS,25ecf08b-ca15-4d2c-a9ce-bcf6bad8e53b
17,Espumante moscatel,1985,0,DERIVADOS,545a8d9f-f9bc-492a-a8df-66d4ece1b7d4
18,Base espumante,1985,0,DERIVADOS,5a2b3f51-112a-4a60-b9d1-2e9d6237129f
19,Base espumante moscatel,1985,0,DERIVADOS,6151afc2-8411-4f43-b13c-d1af89db1dd0
20,Base Champenoise champanha,1985,0,DERIVADOS,24784daa-8d93-4945-be24-9d48a948f9c3
21,Base Charmat champanha,1985,0,DERIVADOS,3e360b04-30e9-46a0-9014-e5a3a863eecc
22,Bebida de uva,1985,0,DERIVADOS,1be07f26-f8a7-4e07-8b90-e75733e89f68
23,Polpa de uva,1985,0,DERIVADOS,0f3f108c-787f-49fd-beb4-3f306819e048
24,Mosto simples,1985,10637557,DERIVADOS,32617a7a-8847-4acd-bb3f-b4d1e138ec6e
25,Mosto concentrado,1985,354707,DERIVADOS,e8545966-1a0b-4468-8021-d5982e4f8447
26,Mosto de uva com bagaço,1985,0,DERIVADOS,8aadf6f7-dbcd-443a-9945-df92c4a77f32
27,Mosto dessulfitado,1985,0,DERIVADOS,334756f0-36b0-4236-9497-5d3c4798c3f2
28,Mistelas,1985,0,DERIVADOS,831ec77d-b810-44a5-b7c6-389177c21760
29,Néctar de uva,1985,0,DERIVADOS,976f0041-90d4-4554-86bd-7ec87330eccc
30,Licorosos,1985,0,DERIVADOS,c91c35d4-bb84-4a66-b898-89dc6ec59fda
31,Compostos,1985,0,DERIVADOS,06a305c0-2d9a-4370-86ca-2d63bb9cd43f
32,Jeropiga,1985,234500,DERIVADOS,2d2f1f4d-715b-4bba-8e2c-da23bbe85b92
33,Filtrado,1985,0,DERIVADOS,179511ae-b365-42f0-8494-6c8b6c8f5c83
34,Frisante,1985,0,DERIVADOS,58dc9821-2688-4ddc-8c94-a451aa419f0a
35,Vinho leve,1985,0,DERIVADOS,f2007047-a55c-4697-b0a9-a1895740bf9b
36,Vinho licoroso,1985,0,DERIVADOS,751caced-5e58-45a5-8cfc-83253bc990ab
37,Brandy,1985,13000,DERIVADOS,c43670d0-95af-4148-94bb-4a31775a909c
38,Destilado,1985,342650,DERIVADOS,5d2ae038-abb7-4320-bf73-865e162c2205
39,Bagaceira,1985,299500,DERIVADOS,6190f6a8-74fa-4930-bbdc-51cfe8c1fc68
40,Licor de bagaceira,1985,0,DERIVADOS,e061483a-3c10-4b23-950c-98ef71642a00
41,Vinagre,1985,104707,DERIVADOS,4e58bef6-ceac-4537-b79d-f2b31c0c425c
42,Borra líquida,1985,5095798,DERIVADOS,df0229a6-3ca0-4698-9e26-21c920a0aa42
43,Borra seca,1985,0,DERIVADOS,a7f624f9-a0d9-47da-aa91-81f0823dce3d
44,Vinho Composto,1985,0,DERIVADOS,d4229047-cc97-4fe8-bc2d-88f54ab3f67d
45,Pisco,1985,0,DERIVADOS,7c059fcf-b41f-4d1c-9a4f-5f8d73fac630
46,Vinho orgânico,1985,254000,DERIVADOS,000fbc62-e843-48ce-9a9d-18b2e84ea5b2
47,Espumante orgânico,1985,0,DERIVADOS,a25527cc-d96a-4078-a79f-bbdbecee4d3f
48,Destilado alcoólico simples de bagaceira ,1985,0,DERIVADOS,6afdcc0c-fd0b-4dec-a113-68b45925dfae
49,Vinho acidificado ,1985,0,DERIVADOS,0bba35e4-7935-4393-998f-83bb3d3ae409
50,Mosto parcialmente fermentado ,1985,0,DERIVADOS,bf02b4b6-fd6b-43dd-bdf2-cf687087e031
51,Outros derivados,1985,0,DERIVADOS,9042e7ee-8dab-4723-bcd7-1a0fda8b9354
2,Tinto,1986,118766694,VINHO DE MESA,b00ad3b6-5422-47ed-b989-12ac45c6ab9c
3,Branco,1986,16872183,VINHO DE MESA,1cc024bf-a19c-4260-bf26-88f93bd7ae8a
4,Rosado,1986,22072645,VINHO DE MESA,18015711-8391-4015-a94d-5ba9f9fc6a8e
6,Tinto,1986,12282967,VINHO FINO DE MESA (VINÍFERA),95d2e433-c28a-479c-b617-70e2f8e7c426
7,Branco,1986,34794145,VINHO FINO DE MESA (VINÍFERA),4408d6d9-7830-49bf-b408-482c166179af
8,Rosado,1986,1482068,VINHO FINO DE MESA (VINÍFERA),633c16b2-2258-4ef6-8fe0-fa0104cbdb23
10,Suco de uva integral,1986,2116507,SUCO,4d74b283-733d-49c1-a425-0cc0f6b26f45
11,Suco de uva concentrado,1986,2197261,SUCO,8a2f1346-42dd-4729-ba66-86407f9ad0ab
12,Suco de uva adoçado,1986,0,SUCO,67ebd12f-4c84-4c17-a831-798e96226979
13,Suco de uva orgânico,1986,0,SUCO,950cd117-2746-4afa-9078-5567786f7e0b
14,Suco de uva reconstituído,1986,0,SUCO,12cf82af-70a7-41ec-b362-760bff7afedb
16,Espumante,1986,0,DERIVADOS,485a9b73-d08c-409f-a995-c78da10ca382
17,Espumante moscatel,1986,0,DERIVADOS,d2412eb8-0f48-4733-887c-3cbd396f3d17
18,Base espumante,1986,0,DERIVADOS,060d6723-035b-4f7f-a98d-b49e946883fe
19,Base espumante moscatel,1986,0,DERIVADOS,c223c39e-edd3-44ba-a3a0-3ccd45bcea91
20,Base Champenoise champanha,1986,0,DERIVADOS,2d09ef79-6f09-4dad-ba9e-e8884195c440
21,Base Charmat champanha,1986,0,DERIVADOS,bd50db90-f237-4f06-aba9-9565898ee730
22,Bebida de uva,1986,0,DERIVADOS,12d7e703-226f-49ef-ab88-ab21923e817b
23,Polpa de uva,1986,0,DERIVADOS,bf9d191a-3199-41c2-9ff1-92ef52794b15
24,Mosto simples,1986,7031320,DERIVADOS,9846d6e5-0756-48fa-b9b6-86083fb175ce
25,Mosto concentrado,1986,295800,DERIVADOS,49473330-5f36-4711-baf4-f6d748a00d4b
26,Mosto de uva com bagaço,1986,0,DERIVADOS,0e2c15cc-bce0-42cc-813e-87b0753d9622
27,Mosto dessulfitado,1986,0,DERIVADOS,f29cbce1-ef02-4b67-acfb-aa688cce167b
28,Mistelas,1986,378400,DERIVADOS,7812c705-1769-4100-9639-984ca6690ca0
29,Néctar de uva,1986,0,DERIVADOS,c60685cd-d909-431e-9973-97d479733372
30,Licorosos,1986,0,DERIVADOS,0abb7c56-65d9-4cee-a2e9-f08d6994f959
31,Compostos,1986,0,DERIVADOS,95e596e8-893f-41ee-9a2c-2dc2844ab266
32,Jeropiga,1986,173000,DERIVADOS,cbec8d23-8424-407b-ab11-707af3afb0a3
33,Filtrado,1986,0,DERIVADOS,8806dd8b-6836-482f-8818-ee196bb2860d
34,Frisante,1986,0,DERIVADOS,ec9a8dcf-0045-429f-8df3-a58d82469a52
35,Vinho leve,1986,0,DERIVADOS,4b39c723-6752-4ca4-a4ea-808229734f46
36,Vinho licoroso,1986,0,DERIVADOS,32149515-bf7d-4d85-856f-626ace38c36c
37,Brandy,1986,0,DERIVADOS,b36ddb5f-e837-4c4f-87b3-fa7788abd269
38,Destilado,1986,222230,DERIVADOS,7feaaf9e-8368-467a-927f-18073769572d
39,Bagaceira,1986,156100,DERIVADOS,f9d4b1ea-d34a-49f1-a9e8-fdbe6432ee98
40,Licor de bagaceira,1986,0,DERIVADOS,39663111-9522-4b10-b44d-bbd9cb8f855e
41,Vinagre,1986,0,DERIVADOS,9259ff30-6000-41ab-9449-d010377a2900
42,Borra líquida,1986,6357648,DERIVADOS,c446fad8-8c01-4b9e-9429-7fb5b3a703c2
43,Borra seca,1986,0,DERIVADOS,594c5ab5-64b5-4b16-8c30-ad3be5449cc8
44,Vinho Composto,1986,0,DERIVADOS,20d4174a-ec7b-42f0-9ec6-d1a206f6335d
45,Pisco,1986,0,DERIVADOS,46bb3aa1-fa3e-4188-82f8-691004c07c1a
46,Vinho orgânico,1986,171147,DERIVADOS,b161009b-b8fd-4f12-b8bd-7ca37fac25bf
47,Espumante orgânico,1986,0,DERIVADOS,34933cc8-504b-4a74-93af-0058b177e08b
48,Destilado alcoólico simples de bagaceira ,1986,0,DERIVADOS,11d47631-f30f-42ae-9454-f71b389e1714
49,Vinho acidificado ,1986,0,DERIVADOS,9a6e0e9f-3271-4f21-a3eb-58cf2f2859d8
50,Mosto parcialmente fermentado ,1986,0,DERIVADOS,fbf3bcb9-125e-48ae-80b8-10f2df9fad31
51,Outros derivados,1986,0,DERIVADOS,88328c62-8f41-4ff2-96f8-ae66fcfe6947
2,Tinto,1987,97841160,VINHO DE MESA,f981401f-1372-4375-aa30-cdff90cf5086
3,Branco,1987,27497857,VINHO DE MESA,2cc8fe5e-80e2-4697-adea-f53deb7d1148
4,Rosado,1987,25128167,VINHO DE MESA,1c5fbbe8-0379-4e38-9641-2ff42e8eab33
6,Tinto,1987,10920073,VINHO FINO DE MESA (VINÍFERA),397b1040-1bc2-421b-9131-58937aaac96f
7,Branco,1987,35432544,VINHO FINO DE MESA (VINÍFERA),c494e3e1-ba67-45ff-be07-ad3becb82477
8,Rosado,1987,948649,VINHO FINO DE MESA (VINÍFERA),d0c5f73e-c7a6-4d4d-b864-14f128066b9f
10,Suco de uva integral,1987,2262240,SUCO,54514537-75fd-478f-8b23-fa288f6924d1
11,Suco de uva concentrado,1987,3206776,SUCO,ed8008ac-eaf4-4665-bbbb-202d64c297f9
12,Suco de uva adoçado,1987,0,SUCO,cbe58de4-2def-4ed4-a939-c888588871b7
13,Suco de uva orgânico,1987,0,SUCO,c1c64373-b882-4c86-a9da-47eb7cae6d0d
14,Suco de uva reconstituído,1987,0,SUCO,e32a38f0-2631-4e07-b151-758337fe46be
16,Espumante,1987,0,DERIVADOS,ea05a761-d8f5-4ad4-b009-bb9b640c2abe
17,Espumante moscatel,1987,0,DERIVADOS,f3f9e3d0-a901-4170-8b6e-415eed360489
18,Base espumante,1987,0,DERIVADOS,f6000a4d-662c-4d79-ab15-ae8a53b69ecc
19,Base espumante moscatel,1987,0,DERIVADOS,56c294dd-3130-49be-b4a6-e0b10c5288a1
20,Base Champenoise champanha,1987,0,DERIVADOS,bcb24544-47c3-4e3f-958d-8f2d31e8ba4f
21,Base Charmat champanha,1987,0,DERIVADOS,2da24952-1693-4bea-b8f0-144e73df48e7
22,Bebida de uva,1987,0,DERIVADOS,b68c8a4d-4a25-4f67-9cb0-e5fe321db5d9
23,Polpa de uva,1987,0,DERIVADOS,2688a120-f6bc-41e3-839e-54b1bff5850f
24,Mosto simples,1987,7821040,DERIVADOS,dba6afe3-e571-4216-b9f5-0dc4d01d0dfe
25,Mosto concentrado,1987,400500,DERIVADOS,de636485-0dc8-4284-b4b4-0bfe287e36bc
26,Mosto de uva com bagaço,1987,0,DERIVADOS,93b687c5-78eb-456d-b98b-bc6512b1d7c5
27,Mosto dessulfitado,1987,0,DERIVADOS,3e626cbe-34dc-42c5-939d-a0e5cfe8667c
28,Mistelas,1987,402600,DERIVADOS,3a5d4f4d-6040-40b4-aa07-30cc585aaecd
29,Néctar de uva,1987,0,DERIVADOS,4d30e387-14a3-495f-ada4-6003840288ee
30,Licorosos,1987,0,DERIVADOS,4e24486f-e24d-4fe2-81e8-93354c005606
31,Compostos,1987,0,DERIVADOS,63731c97-0578-409d-9a29-71b6bff9dff0
32,Jeropiga,1987,122000,DERIVADOS,46e5af3a-0a90-42dd-941e-b4dbd20709ab
33,Filtrado,1987,0,DERIVADOS,99224622-584a-437f-b2a6-5cbe951ead52
34,Frisante,1987,0,DERIVADOS,e0de4400-f2b2-45f6-9274-9139458c82ef
35,Vinho leve,1987,0,DERIVADOS,ff79cccb-64a8-42b9-8df8-fc883a864577
36,Vinho licoroso,1987,0,DERIVADOS,76fc27a3-a166-4403-aab6-4c9ef8e6dd48
37,Brandy,1987,0,DERIVADOS,62d73165-c6f7-42c2-9817-8165593edfcd
38,Destilado,1987,472576,DERIVADOS,0dc989e8-51e8-4625-bc51-62ac60cf20e2
39,Bagaceira,1987,325600,DERIVADOS,efe38a33-0071-48ce-b202-617fdda68ae4
40,Licor de bagaceira,1987,0,DERIVADOS,966e458e-4b50-4a89-896d-6836bc97e62d
41,Vinagre,1987,0,DERIVADOS,6ce48590-53f5-4922-860c-8e67b42e5614
42,Borra líquida,1987,5142446,DERIVADOS,3b6524fd-0a4f-4649-b37a-a3acbf53e517
43,Borra seca,1987,0,DERIVADOS,d712adc6-f926-4cdf-b666-6c24ec031d03
44,Vinho Composto,1987,0,DERIVADOS,b440aff7-28e6-4dfe-a3dc-b7abdd0435f4
45,Pisco,1987,0,DERIVADOS,ac18108c-9f4f-4c33-91f8-b8f2f5a4bf29
46,Vinho orgânico,1987,219100,DERIVADOS,faac2bbe-a71c-408d-90d0-e4b2921fac12
47,Espumante orgânico,1987,0,DERIVADOS,9e86912b-9645-4745-8ff8-8f285f16b9e7
48,Destilado alcoólico simples de bagaceira ,1987,0,DERIVADOS,6edb23f1-bd28-45b4-8068-327c8b5b18b7
49,Vinho acidificado ,1987,0,DERIVADOS,eaca6d4e-2fd8-4474-aaf4-259574d787f2
50,Mosto parcialmente fermentado ,1987,0,DERIVADOS,789f3fcb-d693-4613-b221-a62854bce213
51,Outros derivados,1987,0,DERIVADOS,11e906bb-5c73-41e2-8374-424a21c06904
2,Tinto,1988,173747942,VINHO DE MESA,30e97d3a-f6bc-4a36-8b4c-b0be351f858c
3,Branco,1988,32660045,VINHO DE MESA,021a34ff-d19a-417c-b363-f2149ca6b2d3
4,Rosado,1988,38383071,VINHO DE MESA,9d455fad-ccd2-425d-b979-b3fe096bbb2d
6,Tinto,1988,18690518,VINHO FINO DE MESA (VINÍFERA),b78a4803-c8ee-4462-94ea-ad518bb0f64f
7,Branco,1988,56441847,VINHO FINO DE MESA (VINÍFERA),e50eeeaa-5a13-444b-9117-ac54bc7a6add
8,Rosado,1988,1428400,VINHO FINO DE MESA (VINÍFERA),e829cbcf-b9b3-4097-b677-d47b972fb5c7
10,Suco de uva integral,1988,2018000,SUCO,215f2994-410f-4295-a830-60d6f0f9a30e
11,Suco de uva concentrado,1988,5568870,SUCO,2706e43e-4d09-460e-927d-65287aca5d29
12,Suco de uva adoçado,1988,0,SUCO,ad73a0f7-48f4-4057-afa5-85ba93d8b81d
13,Suco de uva orgânico,1988,0,SUCO,0abef4f4-2ff2-4314-b9d8-7b2267216e3a
14,Suco de uva reconstituído,1988,0,SUCO,f64dec3a-04d7-407e-b87f-f1c2b63edd58
16,Espumante,1988,76000,DERIVADOS,8b2b2377-6bd6-4744-b45f-5b4b71f95a84
17,Espumante moscatel,1988,0,DERIVADOS,f3661356-c0c2-4894-92db-691cd2d29af1
18,Base espumante,1988,0,DERIVADOS,fa2a18a6-5790-4544-88c5-64383feb4312
19,Base espumante moscatel,1988,0,DERIVADOS,4ad8f507-f9a5-434b-bdac-6d6c1508787e
20,Base Champenoise champanha,1988,0,DERIVADOS,1007b4fc-210a-4a3f-bab2-63d62a99ff1c
21,Base Charmat champanha,1988,0,DERIVADOS,8cbcd388-45d7-4532-97ca-71d87dbf5dae
22,Bebida de uva,1988,0,DERIVADOS,61ed9dcc-0cb0-4fcd-9e42-8fe8ef6f31c3
23,Polpa de uva,1988,0,DERIVADOS,1e0f574d-3db7-46e7-8750-3aa1211b5a54
24,Mosto simples,1988,16544460,DERIVADOS,b10ee784-5b11-4433-a52e-acfef65df3ab
25,Mosto concentrado,1988,384200,DERIVADOS,d3d6379d-ef6a-4a6a-9277-7d0d31ac7eff
26,Mosto de uva com bagaço,1988,0,DERIVADOS,73e86b6e-ae7e-4ecb-aed6-fc47286a9215
27,Mosto dessulfitado,1988,0,DERIVADOS,842352af-3dfa-4437-bbb7-a58ae6c5595b
28,Mistelas,1988,196000,DERIVADOS,0f1e8886-c9eb-4d3f-ae8e-4aa21e2bf47d
29,Néctar de uva,1988,0,DERIVADOS,51e06e55-8dd8-4e68-a3a2-8ccbd9050782
30,Licorosos,1988,3000,DERIVADOS,1c521ec7-fbcf-4618-b6cf-351b79c65a9c
31,Compostos,1988,2000,DERIVADOS,4133bc49-dd40-4484-92dc-411dcdf6b766
32,Jeropiga,1988,61000,DERIVADOS,41b0edf7-6d94-4541-a842-46523348f6da
33,Filtrado,1988,88000,DERIVADOS,b877cb1b-f586-4edb-ae1e-b21b6a41f109
34,Frisante,1988,0,DERIVADOS,f04847ec-a714-49b9-a7b6-e8c92e6b9ae6
35,Vinho leve,1988,0,DERIVADOS,cde6e4c3-475f-4fea-be69-85a326ada0b0
36,Vinho licoroso,1988,0,DERIVADOS,b2216082-d684-47ce-9699-5d0ddd3627a1
37,Brandy,1988,5216,DERIVADOS,1187f353-8d2f-47e3-a0ab-e444ea44776d
38,Destilado,1988,287220,DERIVADOS,a61f8599-a8cc-4394-abc8-673adb7e56bd
39,Bagaceira,1988,29000,DERIVADOS,2bacfbf3-9736-4aed-a45a-8fcc0d42a0ff
40,Licor de bagaceira,1988,0,DERIVADOS,5a82da69-d111-4ade-9534-c034fa0a6a9c
41,Vinagre,1988,0,DERIVADOS,c29106bd-125e-47b8-afb8-5b7409e20dcf
42,Borra líquida,1988,1953488,DERIVADOS,abcd02b0-d649-4a8e-99f3-1a46464abf9c
43,Borra seca,1988,0,DERIVADOS,90401850-3b0c-4ca9-8a83-c853c82c72e0
44,Vinho Composto,1988,0,DERIVADOS,681fa8bc-e70b-44a5-a643-49f1bc21a1a6
45,Pisco,1988,0,DERIVADOS,bfc54dd7-4e06-45c6-8e3d-7784765eb9a1
46,Vinho orgânico,1988,15000,DERIVADOS,699a1659-a4d4-4721-9547-082283ad4bd2
47,Espumante orgânico,1988,0,DERIVADOS,a71388a2-0774-4883-a720-ac19a393fa21
48,Destilado alcoólico simples de bagaceira ,1988,0,DERIVADOS,b6fdcad1-bfe7-449e-8f2b-44e56308cd87
49,Vinho acidificado ,1988,0,DERIVADOS,4c69ab47-5721-440d-bdbd-67bd8e79334e
50,Mosto parcialmente fermentado ,1988,0,DERIVADOS,7db1a5c9-171f-4010-9088-38cd90557626
51,Outros derivados,1988,0,DERIVADOS,0f800868-80b9-4fd7-8c50-6ec725066286
